WorkerId,Input.list,Answer.English,Answer.country,Type,PresentationOrder,AnswerChoice,Item,LongWord,Cond,First,Experiment,list,ShortWord,PickedShort
A3RTDA6X7O17DV,51,yes,USA,AnswerChoice,16,1,32,Coca-Cola,supp,shortfirst,LongShort,51,Coke,1.0
AEPZVX2TC4E7Z,52,yes,USA,AnswerChoice,16,2,21,television,supp,longfirst,LongShort,52,TV,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,16,2,10,rhinoceros,neut,shortfirst,LongShort,53,rhino,0.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,16,2,8,refrigerator,neut,shortfirst,LongShort,54,fridge,0.0
AL6JCGFMIXINH,55,yes,USA,AnswerChoice,16,1,36,quadriceps,supp,shortfirst,LongShort,55,quads,1.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,16,1,29,Labrador,neut,shortfirst,LongShort,57,Lab,1.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,16,1,17,referee,supp,shortfirst,LongShort,58,ref,1.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,16,1,24,air-conditioning,supp,longfirst,LongShort,59,A/C,0.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,16,1,11,chimpanzee,supp,shortfirst,LongShort,60,chimp,1.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,17,1,2,bicycle,supp,shortfirst,LongShort,1,bike,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,17,2,1,mathematics,supp,longfirst,LongShort,3,math,1.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,17,1,12,pornography,supp,shortfirst,LongShort,5,porn,1.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,17,1,12,pornography,neut,shortfirst,LongShort,7,porn,1.0
A2OH5YI49YW305,8,yes,USA,AnswerChoice,17,1,40,United Nations,supp,shortfirst,LongShort,8,UN,1.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,17,2,38,emergency room,supp,shortfirst,LongShort,9,ER,0.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,17,1,19,kilogram,neut,shortfirst,LongShort,10,kilo,1.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,17,2,11,chimpanzee,neut,longfirst,LongShort,11,chimp,1.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,17,2,6,photograph,neut,shortfirst,LongShort,16,photo,0.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,17,2,34,veterinarian,supp,longfirst,LongShort,18,vet,1.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,17,1,16,telephone,neut,shortfirst,LongShort,19,phone,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,17,2,25,gasoline,supp,longfirst,LongShort,20,gas,1.0
A3GACPNP0L91IH,21,yes,USA,AnswerChoice,17,1,28,laboratory,neut,longfirst,LongShort,21,lab,0.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,17,1,21,television,neut,longfirst,LongShort,22,TV,0.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,17,1,1,mathematics,neut,shortfirst,LongShort,28,math,1.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,17,2,18,undergraduate,neut,longfirst,LongShort,30,undergrad,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,17,1,40,United Nations,neut,longfirst,LongShort,31,UN,0.0
AX92Z8EH3K0YC,34,yes,USA,AnswerChoice,17,1,35,hamburger,supp,shortfirst,LongShort,34,burger,1.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,17,1,2,bicycle,neut,shortfirst,LongShort,35,bike,1.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,17,2,38,emergency room,supp,longfirst,LongShort,38,ER,1.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,17,2,18,undergraduate,supp,longfirst,LongShort,40,undergrad,1.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,17,1,19,kilogram,neut,shortfirst,LongShort,42,kilo,1.0
ANGY6I5B3TCCH,43,yes,USA,AnswerChoice,17,2,13,limousine,supp,longfirst,LongShort,43,limo,1.0
AL12RG9EJZ60,44,yes,USA,AnswerChoice,17,2,4,dormitory,supp,longfirst,LongShort,44,dorm,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,17,2,5,memorandum,supp,longfirst,LongShort,46,memo,1.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,17,1,4,dormitory,supp,shortfirst,LongShort,47,dorm,1.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,17,1,25,gasoline,neut,shortfirst,LongShort,49,gas,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,17,2,11,chimpanzee,supp,longfirst,LongShort,53,chimp,1.0
AL6JCGFMIXINH,55,yes,USA,AnswerChoice,17,1,40,United Nations,neut,longfirst,LongShort,55,UN,0.0
A3MIT5KYEFRGAN,56,yes,USA,AnswerChoice,17,2,23,advertisement,neut,longfirst,LongShort,56,ad,1.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,17,1,24,air-conditioning,neut,longfirst,LongShort,57,A/C,0.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,17,1,40,United Nations,neut,shortfirst,LongShort,58,UN,1.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,17,1,6,photograph,supp,longfirst,LongShort,59,photo,0.0
A1JTU5PKYFLGB,6,yes,USA,AnswerChoice,18,2,5,memorandum,supp,longfirst,LongShort,6,memo,1.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,18,1,39,United States,supp,longfirst,LongShort,7,US,0.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,18,2,17,referee,neut,longfirst,LongShort,9,ref,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,18,1,3,examination,neut,shortfirst,LongShort,10,exam,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,18,2,25,gasoline,supp,longfirst,LongShort,12,gas,1.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,18,1,33,milkshake,supp,longfirst,LongShort,13,shake,0.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,18,2,28,laboratory,supp,shortfirst,LongShort,18,lab,0.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,18,2,31,mayonnaise,supp,longfirst,LongShort,19,mayo,1.0
A3GACPNP0L91IH,21,yes,USA,AnswerChoice,18,2,1,mathematics,neut,longfirst,LongShort,21,math,1.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,18,2,39,United States,supp,shortfirst,LongShort,22,US,0.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,18,1,15,cockroach,supp,shortfirst,LongShort,28,roach,1.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,18,1,16,telephone,supp,shortfirst,LongShort,29,phone,1.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,18,1,11,chimpanzee,neut,shortfirst,LongShort,30,chimp,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,18,1,23,advertisement,neut,shortfirst,LongShort,31,ad,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,18,1,33,milkshake,supp,shortfirst,LongShort,32,shake,1.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,18,2,7,fraternity,neut,shortfirst,LongShort,33,frat,0.0
AX92Z8EH3K0YC,34,yes,USA,AnswerChoice,18,1,28,laboratory,supp,shortfirst,LongShort,34,lab,1.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,18,1,7,fraternity,supp,shortfirst,LongShort,35,frat,1.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,18,1,17,referee,neut,shortfirst,LongShort,36,ref,1.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,18,2,13,limousine,supp,longfirst,LongShort,39,limo,1.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,18,2,21,television,supp,longfirst,LongShort,40,TV,1.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,18,1,27,microphone,supp,shortfirst,LongShort,41,mic,1.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,18,2,32,Coca-Cola,neut,longfirst,LongShort,42,Coke,1.0
ANGY6I5B3TCCH,43,yes,USA,AnswerChoice,18,1,9,hippopotamus,neut,shortfirst,LongShort,43,hippo,1.0
AL12RG9EJZ60,44,yes,USA,AnswerChoice,18,1,9,hippopotamus,neut,longfirst,LongShort,44,hippo,0.0
A21IV2S1M46B7S,45,yes,USA,AnswerChoice,18,1,40,United Nations,supp,longfirst,LongShort,45,UN,0.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,18,2,6,photograph,supp,longfirst,LongShort,47,photo,1.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,18,2,35,hamburger,neut,longfirst,LongShort,49,burger,1.0
A3OZ8KF0HWSVWK,50,yes,USA,AnswerChoice,18,1,37,quadrangle,neut,shortfirst,LongShort,50,quad,1.0
A3RTDA6X7O17DV,51,yes,USA,AnswerChoice,18,2,20,chemotherapy,supp,longfirst,LongShort,51,chemo,1.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,18,2,39,United States,supp,shortfirst,LongShort,54,US,0.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,18,1,17,referee,neut,longfirst,LongShort,57,ref,0.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,18,2,28,laboratory,supp,longfirst,LongShort,59,lab,1.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,18,2,40,United Nations,supp,shortfirst,LongShort,60,UN,0.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,19,1,23,advertisement,supp,shortfirst,LongShort,1,ad,1.0
A8E34U9XG2WX7,2,yes,USA,AnswerChoice,19,2,10,rhinoceros,neut,longfirst,LongShort,2,rhino,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,19,1,4,dormitory,supp,shortfirst,LongShort,3,dorm,1.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,19,1,40,United Nations,supp,longfirst,LongShort,5,UN,0.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,19,2,15,cockroach,supp,longfirst,LongShort,9,roach,1.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,19,1,5,memorandum,neut,shortfirst,LongShort,11,memo,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,19,2,17,referee,neut,shortfirst,LongShort,12,ref,0.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,19,2,6,photograph,neut,longfirst,LongShort,13,photo,1.0
A2NY4882G47O1C,14,yes,USA,AnswerChoice,19,2,16,telephone,supp,longfirst,LongShort,14,phone,1.0
A3HOBJ4PJUOCUN,15,yes,USA,AnswerChoice,19,2,35,hamburger,supp,longfirst,LongShort,15,burger,1.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,19,1,37,quadrangle,supp,shortfirst,LongShort,16,quad,1.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,19,2,11,chimpanzee,supp,longfirst,LongShort,17,chimp,1.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,19,2,2,bicycle,supp,longfirst,LongShort,18,bike,1.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,19,2,3,examination,neut,longfirst,LongShort,19,exam,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,19,1,1,mathematics,neut,shortfirst,LongShort,20,math,1.0
A3GACPNP0L91IH,21,yes,USA,AnswerChoice,19,1,16,telephone,supp,shortfirst,LongShort,21,phone,1.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,19,2,18,undergraduate,neut,longfirst,LongShort,22,undergrad,1.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,19,1,21,television,supp,shortfirst,LongShort,23,TV,1.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,19,2,27,microphone,supp,shortfirst,LongShort,25,mic,0.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,19,2,40,United Nations,supp,shortfirst,LongShort,28,UN,0.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,19,2,11,chimpanzee,supp,longfirst,LongShort,29,chimp,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,19,2,37,quadrangle,neut,longfirst,LongShort,31,quad,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,19,1,27,microphone,neut,longfirst,LongShort,32,mic,0.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,19,1,31,mayonnaise,neut,longfirst,LongShort,33,mayo,0.0
AX92Z8EH3K0YC,34,yes,USA,AnswerChoice,19,1,7,fraternity,neut,longfirst,LongShort,34,frat,0.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,19,1,29,Labrador,supp,shortfirst,LongShort,35,Lab,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,19,1,32,Coca-Cola,neut,shortfirst,LongShort,37,Coke,1.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,19,2,16,telephone,neut,shortfirst,LongShort,39,phone,0.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,19,1,13,limousine,neut,longfirst,LongShort,41,limo,0.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,19,2,23,advertisement,supp,longfirst,LongShort,42,ad,1.0
ANGY6I5B3TCCH,43,yes,USA,AnswerChoice,19,2,40,United Nations,neut,longfirst,LongShort,43,UN,1.0
AL12RG9EJZ60,44,yes,USA,AnswerChoice,19,1,24,air-conditioning,neut,shortfirst,LongShort,44,A/C,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,19,2,8,refrigerator,neut,shortfirst,LongShort,46,fridge,0.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,19,2,28,laboratory,neut,shortfirst,LongShort,48,lab,0.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,19,1,11,chimpanzee,supp,longfirst,LongShort,49,chimp,0.0
A3OZ8KF0HWSVWK,50,yes,USA,AnswerChoice,19,2,19,kilogram,neut,shortfirst,LongShort,50,kilo,0.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,19,1,29,Labrador,neut,longfirst,LongShort,54,Lab,0.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,19,2,25,gasoline,neut,shortfirst,LongShort,57,gas,0.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,19,2,16,telephone,supp,longfirst,LongShort,58,phone,1.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,19,1,17,referee,supp,longfirst,LongShort,59,ref,0.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,20,1,38,emergency room,supp,shortfirst,LongShort,1,ER,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,20,2,29,Labrador,supp,shortfirst,LongShort,3,Lab,0.0
A309BLCQJHQULO,9,yes,USA,AnswerChoice,20,1,4,dormitory,neut,shortfirst,LongShort,9,dorm,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,20,2,9,hippopotamus,supp,longfirst,LongShort,10,hippo,1.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,20,2,13,limousine,supp,longfirst,LongShort,11,limo,1.0
A2NY4882G47O1C,14,yes,USA,AnswerChoice,20,1,29,Labrador,neut,longfirst,LongShort,14,Lab,0.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,20,2,19,kilogram,neut,shortfirst,LongShort,18,kilo,0.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,20,1,8,refrigerator,supp,shortfirst,LongShort,20,fridge,1.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,20,2,15,cockroach,neut,shortfirst,LongShort,22,roach,0.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,20,2,6,photograph,supp,longfirst,LongShort,23,photo,1.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,20,1,16,telephone,supp,shortfirst,LongShort,25,phone,1.0
A1WNTIQMAQ81T4,29,yes,USA,AnswerChoice,20,2,31,mayonnaise,neut,longfirst,LongShort,29,mayo,1.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,20,1,28,laboratory,supp,shortfirst,LongShort,30,lab,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,20,2,22,carbohydrates,neut,longfirst,LongShort,31,carbs,1.0
A1T4HQ3SBQIS5A,33,yes,USA,AnswerChoice,20,2,9,hippopotamus,supp,shortfirst,LongShort,33,hippo,0.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,20,2,37,quadrangle,neut,longfirst,LongShort,35,quad,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,20,1,4,dormitory,neut,shortfirst,LongShort,37,dorm,1.0
AKUJ4M0HU5YOL,39,yes,USA,AnswerChoice,20,2,24,air-conditioning,supp,longfirst,LongShort,39,A/C,1.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,20,1,17,referee,neut,longfirst,LongShort,41,ref,0.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,20,1,1,mathematics,supp,shortfirst,LongShort,42,math,1.0
ANGY6I5B3TCCH,43,yes,USA,AnswerChoice,20,1,32,Coca-Cola,supp,shortfirst,LongShort,43,Coke,1.0
AL12RG9EJZ60,44,yes,USA,AnswerChoice,20,2,32,Coca-Cola,supp,longfirst,LongShort,44,Coke,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,20,1,9,hippopotamus,supp,longfirst,LongShort,46,hippo,0.0
A3JHSQ7UR2VDMN,49,yes,USA,AnswerChoice,20,2,27,microphone,supp,shortfirst,LongShort,49,mic,0.0
A3OZ8KF0HWSVWK,50,yes,USA,AnswerChoice,20,1,36,quadriceps,neut,longfirst,LongShort,50,quads,0.0
AEPZVX2TC4E7Z,52,yes,USA,AnswerChoice,20,1,38,emergency room,neut,longfirst,LongShort,52,ER,0.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,20,1,20,chemotherapy,neut,longfirst,LongShort,53,chemo,0.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,20,2,32,Coca-Cola,neut,longfirst,LongShort,54,Coke,1.0
A3MIT5KYEFRGAN,56,yes,USA,AnswerChoice,20,2,15,cockroach,supp,shortfirst,LongShort,56,roach,0.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,20,2,11,chimpanzee,supp,longfirst,LongShort,57,chimp,1.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,20,1,22,carbohydrates,neut,shortfirst,LongShort,58,carbs,1.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,20,1,5,memorandum,neut,shortfirst,LongShort,59,memo,1.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,21,2,39,United States,neut,longfirst,LongShort,1,US,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,21,1,14,saxophone,supp,shortfirst,LongShort,3,sax,1.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,21,2,13,limousine,supp,longfirst,LongShort,7,limo,1.0
A2OH5YI49YW305,8,yes,USA,AnswerChoice,21,2,17,referee,neut,shortfirst,LongShort,8,ref,0.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,21,1,18,undergraduate,supp,shortfirst,LongShort,11,undergrad,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,21,1,35,hamburger,neut,shortfirst,LongShort,12,burger,1.0
A2NY4882G47O1C,14,yes,USA,AnswerChoice,21,1,40,United Nations,neut,shortfirst,LongShort,14,UN,1.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,21,1,39,United States,neut,longfirst,LongShort,17,US,0.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,21,2,12,pornography,supp,longfirst,LongShort,18,porn,1.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,21,2,19,kilogram,neut,longfirst,LongShort,19,kilo,1.0
ACE59SDLLK0NS,23,yes,USA,AnswerChoice,21,2,12,pornography,neut,shortfirst,LongShort,23,porn,0.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,21,1,35,hamburger,neut,longfirst,LongShort,25,burger,0.0
A15A4X84A1CJPF,28,yes,USA,AnswerChoice,21,2,14,saxophone,supp,longfirst,LongShort,28,sax,1.0
A7WWXZ5KMC796,30,yes,USA,AnswerChoice,21,1,40,United Nations,neut,shortfirst,LongShort,30,UN,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,21,1,29,Labrador,supp,shortfirst,LongShort,31,Lab,1.0
AO3XB5I5QNNUI,32,yes,USA,AnswerChoice,21,2,19,kilogram,supp,shortfirst,LongShort,32,kilo,0.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,21,1,9,hippopotamus,neut,shortfirst,LongShort,35,hippo,1.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,21,1,27,microphone,neut,longfirst,LongShort,36,mic,0.0
A2BKVB7Q1GQTPS,40,yes,USA,AnswerChoice,21,2,9,hippopotamus,neut,longfirst,LongShort,40,hippo,1.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,21,1,5,memorandum,supp,shortfirst,LongShort,41,memo,1.0
A18ZSPN0K9HLRF,42,yes,USA,AnswerChoice,21,1,22,carbohydrates,neut,shortfirst,LongShort,42,carbs,1.0
A21IV2S1M46B7S,45,yes,USA,AnswerChoice,21,1,29,Labrador,neut,shortfirst,LongShort,45,Lab,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,21,2,4,dormitory,neut,longfirst,LongShort,46,dorm,1.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,21,1,31,mayonnaise,neut,shortfirst,LongShort,48,mayo,1.0
AEPZVX2TC4E7Z,52,yes,USA,AnswerChoice,21,1,3,examination,supp,shortfirst,LongShort,52,exam,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,21,2,7,fraternity,neut,shortfirst,LongShort,53,frat,0.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,21,2,25,gasoline,neut,longfirst,LongShort,54,gas,1.0
AL6JCGFMIXINH,55,yes,USA,AnswerChoice,21,1,26,United Kingdom,neut,longfirst,LongShort,55,UK,0.0
A3MIT5KYEFRGAN,56,yes,USA,AnswerChoice,21,1,37,quadrangle,supp,shortfirst,LongShort,56,quad,1.0
A2CGAOF4G65D67,57,yes,USA,AnswerChoice,21,1,6,photograph,neut,longfirst,LongShort,57,photo,0.0
A1Q2C5GJTB09WW,59,yes,USA,AnswerChoice,21,2,26,United Kingdom,neut,longfirst,LongShort,59,UK,1.0
ATFH1OABZJL68,60,yes,USA,AnswerChoice,21,1,3,examination,supp,shortfirst,LongShort,60,exam,1.0
A5R0NQCWSPEJ9,1,yes,USA,AnswerChoice,22,1,25,gasoline,neut,shortfirst,LongShort,1,gas,1.0
A37DTVGS7RX6AG,3,yes,USA,AnswerChoice,22,1,30,identification,neut,shortfirst,LongShort,3,ID,1.0
A3G7NL91BRY9JL,5,yes,USA,AnswerChoice,22,2,30,identification,supp,shortfirst,LongShort,5,ID,0.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,22,1,26,United Kingdom,neut,longfirst,LongShort,7,UK,0.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,22,1,30,identification,neut,shortfirst,LongShort,11,ID,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,22,2,5,memorandum,neut,longfirst,LongShort,12,memo,1.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,22,1,34,veterinarian,supp,shortfirst,LongShort,13,vet,1.0
A2NY4882G47O1C,14,yes,USA,AnswerChoice,22,2,4,dormitory,neut,longfirst,LongShort,14,dorm,1.0
A1RWNYJA5X25YH,18,yes,USA,AnswerChoice,22,2,8,refrigerator,neut,shortfirst,LongShort,18,fridge,0.0
A1YJ5V26CP9X44,19,yes,USA,AnswerChoice,22,2,26,United Kingdom,neut,longfirst,LongShort,19,UK,1.0
A2DOJTQ2T915GM,22,yes,USA,AnswerChoice,22,1,19,kilogram,neut,shortfirst,LongShort,22,kilo,1.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,22,2,23,advertisement,neut,longfirst,LongShort,24,ad,1.0
A2MZBTRREF5UQ,25,yes,USA,AnswerChoice,22,1,12,pornography,supp,shortfirst,LongShort,25,porn,1.0
A2T5CROJ0FWIJY,26,yes,USA,AnswerChoice,22,2,4,dormitory,neut,longfirst,LongShort,26,dorm,1.0
A2TCD3EGK3TL7N,31,yes,USA,AnswerChoice,22,1,17,referee,supp,longfirst,LongShort,31,ref,0.0
A3T22KR8NN965V,35,yes,USA,AnswerChoice,22,1,30,identification,neut,shortfirst,LongShort,35,ID,1.0
AYEXVPS4R274L,36,yes,USA,AnswerChoice,22,1,19,kilogram,supp,shortfirst,LongShort,36,kilo,1.0
A362OLSNQ8PIV6,37,yes,USA,AnswerChoice,22,1,10,rhinoceros,neut,shortfirst,LongShort,37,rhino,1.0
A2OMK175OQ2TS0,38,yes,USA,AnswerChoice,22,1,7,fraternity,neut,longfirst,LongShort,38,frat,0.0
A22KKBNFTCM1P,41,yes,USA,AnswerChoice,22,1,32,Coca-Cola,neut,shortfirst,LongShort,41,Coke,1.0
A21IV2S1M46B7S,45,yes,USA,AnswerChoice,22,1,30,identification,supp,shortfirst,LongShort,45,ID,1.0
A1OETZXW67E8QT,46,yes,USA,AnswerChoice,22,1,27,microphone,supp,longfirst,LongShort,46,mic,0.0
A2OV4MPH59XO4W,47,yes,USA,AnswerChoice,22,2,15,cockroach,neut,longfirst,LongShort,47,roach,1.0
A10VQSMGPJFSMU,48,yes,USA,AnswerChoice,22,2,4,dormitory,supp,longfirst,LongShort,48,dorm,1.0
A3OZ8KF0HWSVWK,50,yes,USA,AnswerChoice,22,2,23,advertisement,supp,longfirst,LongShort,50,ad,1.0
A8X1YI90JPSGP,53,yes,USA,AnswerChoice,22,1,19,kilogram,supp,longfirst,LongShort,53,kilo,0.0
A37J805N3P3HXS,54,yes,USA,AnswerChoice,22,2,20,chemotherapy,supp,shortfirst,LongShort,54,chemo,0.0
AL6JCGFMIXINH,55,yes,USA,AnswerChoice,22,1,33,milkshake,neut,longfirst,LongShort,55,shake,0.0
A15SD1XBOOUYBG,58,yes,USA,AnswerChoice,22,1,26,United Kingdom,neut,shortfirst,LongShort,58,UK,1.0
A3K5QOTA054ZGF,7,yes,USA,AnswerChoice,23,2,8,refrigerator,neut,longfirst,LongShort,7,fridge,1.0
ADGSNGEO936J6,10,yes,USA,AnswerChoice,23,2,32,Coca-Cola,neut,longfirst,LongShort,10,Coke,1.0
A1HUHOJYQNDH6F,11,yes,USA,AnswerChoice,23,2,22,carbohydrates,neut,longfirst,LongShort,11,carbs,1.0
A2BOANV5MQGOM5,12,yes,USA,AnswerChoice,23,1,12,pornography,neut,longfirst,LongShort,12,porn,0.0
A10ZOUOZZ3EOAJ,13,yes,USA,AnswerChoice,23,2,13,limousine,neut,longfirst,LongShort,13,limo,1.0
A30SJSKDXXDCDZ,16,yes,USA,AnswerChoice,23,1,13,limousine,neut,shortfirst,LongShort,16,limo,1.0
A3C71H34Y7E2KX,17,yes,USA,AnswerChoice,23,2,26,United Kingdom,supp,longfirst,LongShort,17,UK,1.0
A1P8M5BKOTAA8I,20,yes,USA,AnswerChoice,23,1,21,television,supp,longfirst,LongShort,20,TV,0.0
A2BNOEYZ3VRW2R,24,yes,USA,AnswerChoice,23,2,35,hamburger,neut,shortfirst,LongShort,24,burger,0.0
